,Easting,Northing,Elevation,DTM,Rocksurface,delta_rocksurface_tunnelaxis,BoreClass,Area1,Area2,Distance,Area1_mean_dist,Area2_mean_dist
975,2614095.1224,1267414.1396,222.106,256.7202,240.0,17.894,BC3,100.0,100.0,3.00050061298,300.050061298,300.050061298
976,2614097.7906,1267412.7683,222.163,256.7202,240.0,17.837,BC3,100.0,100.0,3.00056300227,300.056300227,300.056300227
977,2614100.4589,1267411.3971,222.221,256.6693,240.0,17.779,BC3,100.0,100.0,3.00058953876,300.058953876,300.058953876
978,2614103.1272,1267410.0258,222.278,256.6693,240.0,17.722,BC3,100.0,100.0,3.0005006134,300.05006134,300.05006134
979,2614105.7954,1267408.6545,222.335,256.8108,240.0,17.665,BC3,100.0,100.0,3.00058953876,300.058953876,300.058953876
980,2614108.4637,1267407.2832,222.392,256.8108,240.0,17.608,BC3,100.0,100.0,3.0004549119,300.04549119,300.04549119
981,2614111.1319,1267405.912,222.449,256.6548,240.0,17.551,BC3,100.0,100.0,3.00058953876,300.058953876,300.058953876
982,2614113.8002,1267404.5407,222.506,256.9778,240.0,17.494,BC3,100.0,100.0,3.00058953876,300.058953876,300.058953876
983,2614116.4685,1267403.1694,222.563,256.8406,240.0,17.437,BC3,100.0,100.0,3.00045491231,300.045491231,300.045491231
984,2614119.1367,1267401.7982,222.62,256.8406,240.0,17.38,BC3,100.0,100.0,3.00058953876,300.058953876,300.058953876
985,2614121.805,1267400.4269,222.677,256.7974,240.0,17.323,BC3,100.0,100.0,2.39389670629,239.389670629,239.389670629
986,2614123.9338,1267399.3329,222.723,257.0512,240.0,17.277,BC3,100.0,100.0,0.606693118412,60.6693118412,60.6693118412
987,2614124.4733,1267399.0556,222.734,257.0512,240.0,17.266,BC3,100.0,100.0,3.00051977639,300.051977639,300.051977639
988,2614127.1415,1267397.6843,222.792,256.9684,240.0,17.208,BC3,100.0,100.0,3.00050310111,300.050310111,300.050310111
989,2614129.8096,1267396.3128,222.849,256.9684,240.0,17.151,BC3,100.0,100.0,6.00115342664,600.115342664,600.115342664
990,2614135.1454,1267393.5687,222.963,257.0298,240.0,17.037,BC3,100.0,100.0,3.00052098316,300.052098316,300.052098316
991,2614137.8128,1267392.1958,223.02,257.0298,240.0,16.98,BC3,100.0,100.0,3.00053156787,300.053156787,300.053156787
992,2614140.4798,1267390.8221,223.077,256.9175,240.0,16.923,BC3,100.0,100.0,3.00054517407,300.054517407,300.054517407
993,2614143.1463,1267389.4474,223.134,257.0266,240.0,16.866,BC3,100.0,100.0,3.00055919597,300.055919597,300.055919597
994,2614145.8123,1267388.0717,223.191,256.8945,240.0,16.809,BC3,100.0,100.0,3.00053363414,300.053363414,300.053363414
995,2614148.4776,1267386.6947,223.248,256.8945,240.0,16.752,BC3,100.0,100.0,3.00050879884,300.050879884,300.050879884
996,2614151.1422,1267385.3164,223.305,257.1693,240.125,16.82,BC3,100.0,100.0,3.00050703693,300.050703693,300.050703693
997,2614153.806,1267383.9366,223.363,256.8789,240.125,16.762,BC3,100.0,100.0,3.00060603226,300.060603226,300.060603226
998,2614156.469,1267382.555,223.42,256.773,240.125,16.705,BC3,100.0,100.0,3.00054804325,300.054804325,300.054804325
999,2614159.131,1267381.1716,223.477,256.773,240.125,16.648,BC3,100.0,100.0,3.00053763334,300.053763334,300.053763334
1000,2614161.792,1267379.7863,223.534,256.8215,240.125,16.591,BC3,100.0,100.0,3.00057882109,300.057882109,300.057882109
1001,2614164.4519,1267378.3988,223.591,256.8215,240.125,16.534,BC3,100.0,100.0,3.00044480854,300.044480854,300.044480854
1002,2614167.1105,1267377.0091,223.648,256.7258,240.125,16.477,BC3,100.0,100.0,3.00062928246,300.062928246,300.062928246
1003,2614169.768,1267375.6169,223.705,256.7258,240.125,16.42,BC3,100.0,100.0,3.00046214606,300.046214606,300.046214606
1004,2614172.424,1267374.2222,223.762,257.14,240.25,16.488,BC3,100.0,100.0,3.00061449357,300.061449357,300.061449357
1005,2614175.0787,1267372.8247,223.819,256.9556,240.25,16.431,BC3,100.0,100.0,3.0005239045,300.05239045,300.05239045
1006,2614177.7318,1267371.4244,223.877,256.9556,240.25,16.373,BC3,100.0,100.0,3.00049198266,300.049198266,300.049198266
1007,2614180.3833,1267370.0211,223.934,256.8105,240.25,16.316,BC3,100.0,100.0,3.0005768213,300.05768213,300.05768213
1008,2614183.0332,1267368.6146,223.991,257.2441,240.25,16.259,BC3,100.0,100.0,3.00053639361,300.053639361,300.053639361
1009,2614185.6813,1267367.2048,224.048,257.153,240.25,16.202,BC3,100.0,100.0,3.0005948711,300.05948711,300.05948711
1010,2614188.3276,1267365.7915,224.105,257.153,240.25,16.145,BC3,100.0,100.0,3.00052946981,300.052946981,300.052946981
1011,2614190.9719,1267364.3746,224.162,257.0451,240.25,16.088,BC3,100.0,100.0,6.00103293295,600.103293295,600.103293295
1012,2614196.2544,1267361.5295,224.276,257.1586,240.375,16.099,BC3,100.0,100.0,3.00057208883,300.057208883,300.057208883
1013,2614198.8925,1267360.101,224.333,257.1586,240.375,16.042,BC3,100.0,100.0,3.00055327049,300.055327049,300.055327049
1014,2614201.5283,1267358.6683,224.39,257.1599,240.375,15.985,BC3,100.0,100.0,3.00056927446,300.056927446,300.056927446
1015,2614204.1617,1267357.2312,224.448,257.1599,240.375,15.927,BC3,100.0,100.0,3.00046763998,300.046763998,300.046763998
1016,2614206.7926,1267355.7897,224.505,257.0891,240.375,15.87,BC3,100.0,100.0,3.00057768784,300.057768784,300.057768784
1017,2614209.4211,1267354.3436,224.562,256.9831,240.375,15.813,BC3,100.0,100.0,3.00053086142,300.053086142,300.053086142
1018,2614212.0469,1267352.8927,224.619,256.9671,240.375,15.756,BC3,100.0,100.0,3.00054265917,300.054265917,300.054265917
1019,2614214.67,1267351.4369,224.676,256.9671,240.510986203,15.8349862034,BC3,100.0,100.0,3.00057492833,300.057492833,300.057492833
1020,2614217.2903,1267349.976,224.733,256.9831,240.510986203,15.7779862034,BC3,100.0,100.0,3.00053124619,300.053124619,300.053124619
1021,2614219.9077,1267348.51,224.79,256.9831,240.510986203,15.7209862034,BC3,100.0,100.0,3.00055900149,300.055900149,300.055900149
1022,2614222.5221,1267347.0386,224.847,257.0562,240.510986203,15.6639862034,BC3,100.0,100.0,3.00051244459,300.051244459,300.051244459
1023,2614225.1334,1267345.5618,224.904,257.0061,240.510986203,15.6069862034,BC3,100.0,100.0,3.00057761082,300.057761082,300.057761082
1024,2614227.7416,1267344.0794,224.961,257.0916,240.510986203,15.5499862034,BC3,100.0,100.0,3.0005143362,300.05143362,300.05143362
1025,2614230.3464,1267342.5912,225.019,257.1706,240.444444444,15.4254444444,BC3,100.0,100.0,3.00056429016,300.056429016,300.056429016
1026,2614232.9479,1267341.0971,225.076,257.1706,240.594247682,15.5182476824,BC3,100.0,100.0,3.00047546212,300.047546212,300.047546212
1027,2614235.5459,1267339.5971,225.133,257.248,240.594247682,15.4612476824,BC3,100.0,100.0,3.00060309616,300.060309616,300.060309616
1028,2614238.1404,1267338.0908,225.19,257.248,240.594247682,15.4042476824,BC3,100.0,100.0,3.00057534462,300.057534462,300.057534462
1029,2614240.7312,1267336.5782,225.247,257.2464,240.594247682,15.3472476824,BC3,100.0,100.0,3.00047916366,300.047916366,300.047916366
1030,2614243.3182,1267335.0593,225.304,257.2464,240.594247682,15.2902476824,BC3,100.0,100.0,3.00051828353,300.051828353,300.051828353
1031,2614245.9013,1267333.5337,225.361,257.2547,240.594247682,15.2332476824,BC3,100.0,100.0,3.00057743283,300.057743283,300.057743283
1032,2614248.4805,1267332.0014,225.418,257.2547,240.594247682,15.1762476824,BC3,100.0,100.0,3.00053625539,300.053625539,300.053625539
1033,2614251.0556,1267330.4623,225.475,257.2856,240.594247682,15.1192476824,BC3,100.0,100.0,3.00053345561,300.053345561,300.053345561
1034,2614253.6265,1267328.9162,225.532,257.2262,240.594247682,15.0622476824,BC3,100.0,100.0,3.00062379052,300.062379052,300.062379052
1035,2614256.1932,1267327.363,225.59,257.2552,240.713097219,15.1230972189,BC3,100.0,100.0,3.00049429257,300.049429257,300.049429257
1036,2614258.7554,1267325.8026,225.647,257.2552,240.713097219,15.0660972189,BC3,100.0,100.0,3.00051247774,300.051247774,300.051247774
1037,2614261.3131,1267324.2348,225.704,257.1932,240.713097219,15.0090972189,BC3,100.0,100.0,0.256266911658,25.6266911658,25.6266911658
1038,2614261.5313,1267324.1005,225.709,257.1932,240.713097219,15.0040972189,BC3,100.0,100.0,2.74403369151,274.403369151,274.403369151
1039,2614263.866,1267322.6596,225.761,257.1932,240.638732754,14.8777327542,BC3,100.0,100.0,3.00055946285,300.055946285,300.055946285
1040,2614266.4145,1267321.0768,225.818,257.2363,240.638732754,14.8207327542,BC3,100.0,100.0,3.00053687361,300.053687361,300.053687361
1041,2614268.9583,1267319.4865,225.875,257.2405,240.638732754,14.7637327542,BC3,100.0,100.0,3.00054039319,300.054039319,300.054039319
1042,2614271.4974,1267317.8887,225.932,257.3515,240.638732754,14.7067327542,BC3,100.0,100.0,3.00051652206,300.051652206,300.051652206
1043,2614274.0318,1267316.2835,225.989,257.3515,240.638732754,14.6497327542,BC3,100.0,100.0,3.00057200863,300.057200863,300.057200863
1044,2614276.5615,1267314.6708,226.046,257.299,240.674399784,14.6283997842,BC3,100.0,100.0,3.00051545908,300.051545908,300.051545908
1045,2614279.0864,1267313.0507,226.103,257.299,240.674399784,14.5713997842,BC3,100.0,100.0,3.0005879908,300.05879908,300.05879908
1046,2614281.6066,1267311.4232,226.161,257.286,240.674399784,14.5133997842,BC3,100.0,100.0,3.00048014508,300.048014508,300.048014508
1047,2614284.1219,1267309.7883,226.218,257.3375,240.674399784,14.4563997842,BC3,100.0,100.0,3.000585051,300.0585051,300.0585051
1048,2614286.6325,1267308.146,226.275,257.3177,240.674399784,14.3993997842,BC3,100.0,100.0,3.00054854657,300.054854657,300.054854657
1049,2614289.1382,1267306.4963,226.332,257.3177,240.674399784,14.3423997842,BC3,100.0,100.0,3.00053829338,300.053829338,300.053829338
1050,2614291.639,1267304.8392,226.389,257.6941,240.674399784,14.2853997842,BC3,100.0,100.0,3.00049882025,300.049882025,300.049882025
1051,2614294.1349,1267303.1748,226.446,257.6941,240.674399784,14.2283997842,BC3,100.0,100.0,3.00062384359,300.062384359,300.062384359
1052,2614296.626,1267301.503,226.503,257.7745,240.623635797,14.1206357967,BC3,100.0,100.0,3.00049716036,300.049716036,300.049716036
1053,2614299.1121,1267299.824,226.56,257.7699,240.623635797,14.0636357967,BC3,100.0,100.0,3.00050848522,300.050848522,300.050848522
1054,2614301.5932,1267298.1376,226.617,257.7888,240.623635797,14.0066357967,BC3,100.0,100.0,0.133612125343,13.3612125343,13.3612125343
1055,2614301.7036,1267298.0624,226.62,257.7888,240.623635797,14.0036357967,BC3,100.0,100.0,5.86753622552,586.753622552,586.753622552
1056,2614306.5406,1267294.743,226.734,257.6482,240.623635797,13.8896357967,BC3,100.0,100.0,3.00061488377,300.061488377,300.061488377
1057,2614309.0068,1267293.0348,226.794,257.6482,240.623635797,13.8296357967,BC3,100.0,100.0,6.00123016136,600.123016136,600.123016136
1058,2614313.924,1267289.5967,226.918,256.8351,240.623635797,13.7056357967,BC3,100.0,100.0,3.000735613,300.0735613,300.0735613
1059,2614316.3751,1267287.8668,226.981,256.4943,240.738825268,13.7578252678,BC3,100.0,100.0,3.00069462307,300.069462307,300.069462307
1060,2614318.821,1267286.1297,227.046,256.4943,240.738825268,13.6928252678,BC3,100.0,100.0,3.0006823023,300.06823023,300.06823023
1061,2614321.2618,1267284.3855,227.112,257.9139,240.738825268,13.6268252678,BC3,100.0,100.0,3.00075384027,300.075384027,300.075384027
1062,2614323.6974,1267282.634,227.18,257.9139,240.738825268,13.5588252678,BC3,100.0,100.0,3.00077126943,300.077126943,300.077126943
1063,2614326.1279,1267280.8754,227.248,257.74,240.5,13.252,BC3,100.0,100.0,3.00077932865,300.077932865,300.077932865
1064,2614328.5532,1267279.1097,227.318,257.8312,240.5,13.182,BC3,100.0,100.0,3.00093043075,300.093043075,300.093043075
1065,2614330.9734,1267277.3368,227.389,257.8374,240.5,13.111,BC3,100.0,100.0,3.00080706472,300.080706472,300.080706472
1066,2614333.3882,1267275.5568,227.461,257.8374,240.5,13.039,BC3,100.0,100.0,3.00095143252,300.095143252,300.095143252
1067,2614335.7979,1267273.7697,227.534,257.5688,240.5,12.966,BC3,100.0,100.0,3.00090155947,300.090155947,300.090155947
1068,2614338.2023,1267271.9756,227.608,257.5688,240.738825268,13.1308252678,BC3,100.0,100.0,3.00088294363,300.088294363,300.088294363
1069,2614340.6013,1267270.1744,227.684,257.5862,240.738825268,13.0548252678,BC3,100.0,100.0,3.00102587933,300.102587933,300.102587933
1070,2614342.9951,1267268.3661,227.761,257.57,240.738825268,12.9778252678,BC3,100.0,100.0,3.00105487106,300.105487106,300.105487106
1071,2614345.3836,1267266.5508,227.839,257.5398,240.738825268,12.8998252678,BC3,100.0,100.0,3.00103047326,300.103047326,300.103047326
1072,2614347.7667,1267264.7285,227.918,257.8143,240.738825268,12.8208252678,BC3,100.0,100.0,3.0010592763,300.10592763,300.10592763
1073,2614350.1444,1267262.8992,227.999,257.7349,240.738825268,12.7398252678,BC3,100.0,100.0,3.00106080911,300.106080911,300.106080911
1074,2614352.5167,1267261.0629,228.08,257.7349,240.738825268,12.6588252678,BC3,100.0,100.0,3.0012218996,300.12218996,300.12218996
1075,2614354.8837,1267259.2196,228.163,258.1251,240.5,12.337,BC3,100.0,100.0,3.00108413729,300.108413729,300.108413729
1076,2614357.2451,1267257.3694,228.247,258.2046,240.5,12.253,BC3,100.0,100.0,3.00129889377,300.129889377,300.129889377
1077,2614359.6012,1267255.5122,228.333,258.2046,240.679655641,12.3466556411,BC3,100.0,100.0,3.00126392868,300.126392868,300.126392868
1078,2614361.9518,1267253.6481,228.419,258.213,240.679655641,12.2606556411,BC3,100.0,100.0,3.00123474609,300.123474609,300.123474609
1079,2614364.2968,1267251.7771,228.507,258.213,240.679655641,12.1726556411,BC3,100.0,100.0,3.00129671989,300.129671989,300.129671989
1080,2614366.6364,1267249.8993,228.596,258.375,240.679655641,12.0836556411,BC3,100.0,100.0,3.00135420079,300.135420079,300.135420079
1081,2614368.9704,1267248.0145,228.686,258.375,240.679655641,11.9936556411,BC3,100.0,100.0,3.00139031269,300.139031269,300.139031269
1082,2614371.2989,1267246.1229,228.777,258.0749,240.679655641,11.9026556411,BC3,100.0,100.0,3.00146891715,300.146891715,300.146891715
1083,2614373.6218,1267244.2244,228.87,257.9924,240.679655641,11.8096556411,BC3,100.0,100.0,3.00138556849,300.138556849,300.138556849
1084,2614375.9391,1267242.3192,228.963,258.0803,240.679655641,11.7166556411,BC3,100.0,100.0,3.00151766613,300.151766613,300.151766613
1085,2614378.2508,1267240.4071,229.058,258.0803,240.679655641,11.6216556411,BC3,100.0,100.0,3.00158131998,300.158131998,300.158131998
1086,2614380.5569,1267238.4882,229.154,258.4178,240.5,11.346,BC3,100.0,100.0,3.00156284592,300.156284592,300.156284592
1087,2614382.8573,1267236.5626,229.252,258.4178,240.5,11.248,BC3,100.0,100.0,3.00156989758,300.156989758,300.156989758
1088,2614385.152,1267234.6302,229.35,258.3511,240.5,11.15,BC3,100.0,100.0,6.00337136648,600.337136648,600.337136648
1089,2614389.7244,1267230.7452,229.551,258.3511,240.5,10.949,BC3,100.0,100.0,3.00175157506,300.175157506,300.175157506
1090,2614392.002,1267228.7926,229.653,258.2221,240.5,10.847,BC3,100.0,100.0,3.00175627441,300.175627441,300.175627441
1091,2614394.2738,1267226.8333,229.756,258.2221,240.5,10.744,BC3,100.0,100.0,3.00183227719,300.183227719,300.183227719
1092,2614396.5399,1267224.8674,229.861,258.3782,240.5,10.639,BC3,100.0,100.0,3.00185473493,300.185473493,300.185473493
1093,2614398.8002,1267222.8948,229.966,258.3782,240.5,10.534,BC3,100.0,100.0,3.00190804173,300.190804173,300.190804173
1094,2614401.0547,1267220.9156,230.073,258.4035,240.679655641,10.6066556411,BC3,100.0,100.0,3.00194349847,300.194349847,300.194349847
1095,2614403.3033,1267218.9297,230.181,258.1891,240.320344359,10.1393443589,BC3,100.0,100.0,3.00205064752,300.205064752,300.205064752
1096,2614405.5461,1267216.9372,230.291,257.5744,240.320344359,10.0293443589,BC3,100.0,100.0,6.00401828538,600.401828538,600.401828538
1097,2614410.014,1267212.9326,230.513,259.2811,240.320344359,9.80734435886,BC3,100.0,100.0,3.00213055173,300.213055173,300.213055173
1098,2614412.2391,1267210.9204,230.626,259.2811,240.320344359,9.69434435886,BC3,100.0,100.0,3.00216494056,300.216494056,300.216494056
1099,2614414.4583,1267208.9017,230.74,259.3201,240.320344359,9.58034435886,BC3,100.0,100.0,3.00222532963,300.222532963,300.222532963
1100,2614416.6716,1267206.8765,230.855,259.2995,240.320344359,9.46534435886,BC3,100.0,100.0,3.002344672,300.2344672,300.2344672
1101,2614418.8789,1267204.8447,230.972,259.2667,240.320344359,9.34834435886,BC3,100.0,100.0,3.00224327467,300.224327467,300.224327467
1102,2614421.0801,1267202.8065,231.09,259.2884,240.5,9.41,BC3,100.0,100.0,3.00238258405,300.238258405,300.238258405
1103,2614423.2754,1267200.7618,231.209,259.2884,240.5,9.291,BC3,100.0,100.0,3.00240665117,300.240665117,300.240665117
1104,2614425.4647,1267198.7107,231.329,259.3179,240.5,9.171,BC3,100.0,100.0,3.00238396793,300.238396793,300.238396793
1105,2614427.6479,1267196.6532,231.45,259.3179,240.292911541,8.84291154071,BC3,100.0,100.0,3.00256970597,300.256970597,300.256970597
1106,2614429.8251,1267194.5892,231.573,259.3487,240.292911541,8.71991154072,BC3,100.0,100.0,3.00255897028,300.255897028,300.255897028
1107,2614431.9962,1267192.5188,231.696,259.3136,240.292911541,8.59691154071,BC3,100.0,100.0,3.0025876989,300.25876989,300.25876989
1108,2614434.1612,1267190.4421,231.821,259.3136,240.292911541,8.47191154071,BC3,100.0,100.0,6.00527305786,600.527305786,600.527305786
1109,2614438.4727,1267186.2696,232.075,259.3865,240.292911541,8.21791154071,BC3,100.0,100.0,3.00277425066,300.277425066,300.277425066
1110,2614440.6193,1267184.1738,232.203,259.386,240.292911541,8.08991154071,BC3,100.0,100.0,3.00283808583,300.283808583,300.283808583
1111,2614442.7597,1267182.0717,232.333,259.386,240.5,8.167,BC3,100.0,100.0,3.0028152675,300.28152675,300.28152675
1112,2614444.8939,1267179.9634,232.464,259.3084,240.5,8.036,BC3,100.0,100.0,3.00288880247,300.288880247,300.288880247
1113,2614447.0219,1267177.8488,232.596,259.3463,240.5,7.904,BC2,100.0,100.0,3.00303314155,300.303314155,300.303314155
1114,2614449.1437,1267175.7279,232.73,259.3463,240.25,7.52,BC2,100.0,100.0,3.00297363657,300.297363657,300.297363657
1115,2614451.2592,1267173.6008,232.864,259.3482,240.25,7.386,BC2,100.0,100.0,3.00310029437,300.310029437,300.310029437
1116,2614453.3685,1267171.4675,233.0,259.3482,240.25,7.25,BC2,100.0,100.0,3.00313806721,300.313806721,300.313806721
1117,2614455.4715,1267169.328,233.137,258.6278,240.25,7.113,BC2,100.0,100.0,3.00313237291,300.313237291,300.313237291
1118,2614457.5681,1267167.1823,233.275,258.6278,240.25,6.975,BC2,100.0,100.0,3.00322100417,300.322100417,300.322100417
1119,2614459.6585,1267165.0305,233.414,258.6278,240.25,6.836,BC2,100.0,100.0,3.00331500202,300.331500202,300.331500202
1120,2614461.7425,1267162.8725,233.555,258.6938,240.333333333,6.77833333333,BC2,100.0,100.0,3.00338643865,300.338643865,300.338643865
1121,2614463.8202,1267160.7084,233.697,258.6938,240.333333333,6.63633333333,BC2,100.0,100.0,3.0033458808,300.33458808,300.33458808
1122,2614465.8914,1267158.5382,233.84,258.7493,240.333333333,6.49333333333,BC2,100.0,100.0,3.0034696105,300.34696105,300.34696105
1123,2614467.9563,1267156.3619,233.984,258.7493,240.0,6.016,BC2,100.0,100.0,3.00355073345,300.355073345,300.355073345
1124,2614470.0148,1267154.1795,234.129,259.2386,240.0,5.871,BC2,100.0,100.0,3.00356126957,300.356126957,300.356126957
1125,2614472.0669,1267151.9912,234.276,259.2386,240.0,5.724,BC2,100.0,100.0,3.00369998656,300.369998656,300.369998656
1126,2614474.1125,1267149.7967,234.424,259.1135,240.0,5.576,BC2,100.0,100.0,3.00364611274,300.364611274,300.364611274
